Product code,Station number,Year,Month,Day,Maximum temperature (Degree F),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66062,1915,5,6,83.68327914369989,1.0,Y
IDCJAC0010,66062,1915,5,7,73.19243989277754,1.0,Y
IDCJAC0010,66062,1915,5,8,75.28416833182234,1.0,Y
IDCJAC0010,66062,1915,5,9,70.7778190159611,1.0,Y
IDCJAC0010,66062,1915,5,10,72.57978277479953,1.0,Y
IDCJAC0010,66062,1915,5,11,71.3655758385691,1.0,Y
IDCJAC0010,66062,1915,5,12,69.46638515394021,1.0,Y
IDCJAC0010,66062,1915,5,13,82.8292831266567,1.0,Y
IDCJAC0010,66062,1915,5,14,65.54019852486789,1.0,Y
IDCJAC0010,66062,1915,5,15,82.85069452402279,1.0,Y
IDCJAC0010,66062,1915,5,16,82.23029462460116,1.0,Y
IDCJAC0010,66062,1915,5,17,78.49896337739499,1.0,Y
IDCJAC0010,66062,1915,5,18,70.42746365952965,1.0,Y
IDCJAC0010,66062,1915,5,19,68.08912444278397,1.0,Y
IDCJAC0010,66062,1915,5,20,73.25798159368217,1.0,Y
IDCJAC0010,66062,1915,5,21,79.12560228169961,1.0,Y
IDCJAC0010,66062,1915,5,22,76.01531818720338,1.0,Y
IDCJAC0010,66062,1915,5,23,70.78250252452621,1.0,Y
IDCJAC0010,66062,1915,5,24,81.74102392328246,1.0,Y
IDCJAC0010,66062,1915,5,25,84.4219166409077,1.0,Y
IDCJAC0010,66062,1915,5,26,74.86700417992701,1.0,Y
IDCJAC0010,66062,1915,5,27,76.54668451798673,1.0,Y
IDCJAC0010,66062,1915,5,28,68.45575658185253,1.0,Y
IDCJAC0010,66062,1915,5,29,73.92806641945482,1.0,Y
IDCJAC0010,66062,1915,5,30,78.55219989000497,1.0,Y
IDCJAC0010,66062,1915,5,31,77.77428270128888,1.0,Y
IDCJAC0010,66062,1915,6,1,73.46166075395146,1.0,Y
IDCJAC0010,66062,1915,6,2,74.62878245761776,1.0,Y
IDCJAC0010,66062,1915,6,3,73.76394631727725,1.0,Y
IDCJAC0010,66062,1915,6,4,74.60767643140808,1.0,Y
IDCJAC0010,66062,1915,6,5,78.11617401259063,1.0,Y
IDCJAC0010,66062,1915,6,6,66.16231457315439,1.0,Y
IDCJAC0010,66062,1915,6,7,75.62825242596038,1.0,Y
IDCJAC0010,66062,1915,6,8,77.74987767812844,1.0,Y
IDCJAC0010,66062,1915,6,9,73.14757657179462,1.0,Y
IDCJAC0010,66062,1915,6,10,73.60333478017559,1.0,Y
IDCJAC0010,66062,1915,6,11,73.74802779592275,1.0,Y
IDCJAC0010,66062,1915,6,12,73.6047501323142,1.0,Y
IDCJAC0010,66062,1915,6,13,76.02941888925187,1.0,Y
IDCJAC0010,66062,1915,6,14,76.64501379006892,1.0,Y
IDCJAC0010,66062,1915,6,15,65.497428418831,1.0,Y
IDCJAC0010,66062,1915,6,16,79.26440185736143,1.0,Y
IDCJAC0010,66062,1915,6,17,74.5500055782652,1.0,Y
IDCJAC0010,66062,1915,6,18,85.66481587734268,1.0,Y
IDCJAC0010,66062,1915,6,19,70.04175730550647,1.0,Y
IDCJAC0010,66062,1915,6,20,71.66342745622835,1.0,Y
IDCJAC0010,66062,1915,6,21,74.9854551070837,1.0,Y
IDCJAC0010,66062,1915,6,22,78.06612724843018,1.0,Y
IDCJAC0010,66062,1915,6,23,66.24616336314249,1.0,Y
IDCJAC0010,66062,1915,6,24,71.85449973941947,1.0,Y
IDCJAC0010,66062,1915,6,25,78.95660080286922,1.0,Y
IDCJAC0010,66062,1915,6,26,71.25938026783729,1.0,Y
IDCJAC0010,66062,1915,6,27,82.85013188188114,1.0,Y
IDCJAC0010,66062,1915,6,28,73.73058200575464,1.0,Y
IDCJAC0010,66062,1915,6,29,71.50313399329052,1.0,Y
IDCJAC0010,66062,1915,6,30,79.0512212889476,1.0,Y
IDCJAC0010,66062,1915,7,1,84.03808693412223,1.0,Y
IDCJAC0010,66062,1915,7,2,78.08198129371948,1.0,Y
IDCJAC0010,66062,1915,7,3,82.30214699611629,1.0,Y
IDCJAC0010,66062,1915,7,4,84.38317670318482,1.0,Y
IDCJAC0010,66062,1915,7,5,71.39070660036211,1.0,Y
IDCJAC0010,66062,1915,7,6,80.69195667029793,1.0,Y
IDCJAC0010,66062,1915,7,7,68.38264745348226,1.0,Y
IDCJAC0010,66062,1915,7,8,78.12451265893192,1.0,Y
IDCJAC0010,66062,1915,7,9,75.6434105474259,1.0,Y
IDCJAC0010,66062,1915,7,10,82.21475101521031,1.0,Y
IDCJAC0010,66062,1915,7,11,81.8612575649242,1.0,Y
IDCJAC0010,66062,1915,7,12,78.84891675267201,1.0,Y
IDCJAC0010,66062,1915,7,13,77.49213949741409,1.0,Y
IDCJAC0010,66062,1915,7,14,78.54184338360976,1.0,Y
IDCJAC0010,66062,1915,7,15,76.30885435688273,1.0,Y
IDCJAC0010,66062,1915,7,16,75.69402129446048,1.0,Y
IDCJAC0010,66062,1915,7,17,83.21289086126221,1.0,Y
IDCJAC0010,66062,1915,7,18,83.81444909839088,1.0,Y
IDCJAC0010,66062,1915,7,19,75.29170401148896,1.0,Y
IDCJAC0010,66062,1915,7,20,77.18818201505373,1.0,Y
IDCJAC0010,66062,1915,7,21,76.40827612386387,1.0,Y
IDCJAC0010,66062,1915,7,22,67.94150779031403,1.0,Y
IDCJAC0010,66062,1915,7,23,74.31782211193996,1.0,Y
IDCJAC0010,66062,1915,7,24,83.99852100524052,1.0,Y
IDCJAC0010,66062,1915,7,25,72.25112062484095,1.0,Y
IDCJAC0010,66062,1915,7,26,86.57271731150651,1.0,Y
IDCJAC0010,66062,1915,7,27,81.86063154794691,1.0,Y
IDCJAC0010,66062,1915,7,28,78.00749075273104,1.0,Y
IDCJAC0010,66062,1915,7,29,78.8042164298821,1.0,Y
IDCJAC0010,66062,1915,7,30,71.41396651832487,1.0,Y
IDCJAC0010,66062,1915,7,31,74.6738562388765,1.0,Y
IDCJAC0010,66062,1915,8,1,83.2069955516088,1.0,Y
IDCJAC0010,66062,1915,8,2,72.92735330413234,1.0,Y
IDCJAC0010,66062,1915,8,3,81.305658784744,1.0,Y
IDCJAC0010,66062,1915,8,4,69.1147990528147,1.0,Y
IDCJAC0010,66062,1915,8,5,70.00920793762495,1.0,Y
IDCJAC0010,66062,1915,8,6,85.50692332793157,1.0,Y
IDCJAC0010,66062,1915,8,7,75.94081426879838,1.0,Y
IDCJAC0010,66062,1915,8,8,73.30750056502829,1.0,Y
IDCJAC0010,66062,1915,8,9,82.81370413499481,1.0,Y
IDCJAC0010,66062,1915,8,10,82.22910777481752,1.0,Y
IDCJAC0010,66062,1915,8,11,80.60377282628619,1.0,Y
IDCJAC0010,66062,1915,8,12,73.15051040293947,1.0,Y
IDCJAC0010,66062,1915,8,13,74.56541212031162,1.0,Y
IDCJAC0010,66062,1915,8,14,77.55814411862364,1.0,Y
IDCJAC0010,66062,1915,8,15,79.47199671073619,1.0,Y
IDCJAC0010,66062,1915,8,16,73.45758212990731,1.0,Y
IDCJAC0010,66062,1915,8,17,76.85368555310349,1.0,Y
IDCJAC0010,66062,1915,8,18,77.33695650398703,1.0,Y
IDCJAC0010,66062,1915,8,19,82.43384878187626,1.0,Y
IDCJAC0010,66062,1915,8,20,79.7723291446756,1.0,Y
IDCJAC0010,66062,1915,8,21,68.46599177582354,1.0,Y
IDCJAC0010,66062,1915,8,22,74.93184845757307,1.0,Y
IDCJAC0010,66062,1915,8,23,71.35608315008292,1.0,Y
IDCJAC0010,66062,1915,8,24,78.84043710305836,1.0,Y
IDCJAC0010,66062,1915,8,25,80.61576675252522,1.0,Y
IDCJAC0010,66062,1915,8,26,76.50777992805122,1.0,Y
IDCJAC0010,66062,1915,8,27,74.65936484686075,1.0,Y
IDCJAC0010,66062,1915,8,28,76.34584896517991,1.0,Y
IDCJAC0010,66062,1915,8,29,77.04459636738878,1.0,Y
IDCJAC0010,66062,1915,8,30,72.79950174141547,1.0,Y
IDCJAC0010,66062,1915,8,31,69.90644449615317,1.0,Y
IDCJAC0010,66062,1915,9,1,65.74930478722324,1.0,Y
IDCJAC0010,66062,1915,9,2,82.33591065869442,1.0,Y
IDCJAC0010,66062,1915,9,3,78.48183121817483,1.0,Y
IDCJAC0010,66062,1915,9,4,77.81255505672087,1.0,Y
IDCJAC0010,66062,1915,9,5,82.32599443976474,1.0,Y
IDCJAC0010,66062,1915,9,6,69.7226599515379,1.0,Y
IDCJAC0010,66062,1915,9,7,67.3218456207249,1.0,Y
IDCJAC0010,66062,1915,9,8,77.92115958259545,1.0,Y
IDCJAC0010,66062,1915,9,9,77.46635687721715,1.0,Y
IDCJAC0010,66062,1915,9,10,67.34346595163623,1.0,Y
IDCJAC0010,66062,1915,9,11,77.79760531070237,1.0,Y
IDCJAC0010,66062,1915,9,12,73.99888523800216,1.0,Y
IDCJAC0010,66062,1915,9,13,71.9645597013121,1.0,Y
IDCJAC0010,66062,1915,9,14,74.33288145858793,1.0,Y
IDCJAC0010,66062,1915,9,15,63.79235714540765,1.0,Y
IDCJAC0010,66062,1915,9,16,73.04312888304031,1.0,Y
IDCJAC0010,66062,1915,9,17,72.47852715257898,1.0,Y
IDCJAC0010,66062,1915,9,18,78.7855122346807,1.0,Y
IDCJAC0010,66062,1915,9,19,75.20884931744557,1.0,Y
IDCJAC0010,66062,1915,9,20,79.19434436839441,1.0,Y
IDCJAC0010,66062,1915,9,21,63.252303276316596,1.0,Y
IDCJAC0010,66062,1915,9,22,71.80450888714476,1.0,Y
IDCJAC0010,66062,1915,9,23,78.77998525785722,1.0,Y
IDCJAC0010,66062,1915,9,24,74.45567684713423,1.0,Y
IDCJAC0010,66062,1915,9,25,80.22730266487184,1.0,Y
IDCJAC0010,66062,1915,9,26,66.97698545305389,1.0,Y
IDCJAC0010,66062,1915,9,27,79.65555419844738,1.0,Y
IDCJAC0010,66062,1915,9,28,72.8043039110748,1.0,Y
IDCJAC0010,66062,1915,9,29,72.31901457808662,1.0,Y
IDCJAC0010,66062,1915,9,30,80.95523523463726,1.0,Y
IDCJAC0010,66062,1915,10,1,81.80950564978252,1.0,Y
IDCJAC0010,66062,1915,10,2,81.17349848043641,1.0,Y
IDCJAC0010,66062,1915,10,3,86.19320962524132,1.0,Y
IDCJAC0010,66062,1915,10,4,82.33401804221667,1.0,Y
IDCJAC0010,66062,1915,10,5,72.0228170813385,1.0,Y
IDCJAC0010,66062,1915,10,6,76.70819064067825,1.0,Y
IDCJAC0010,66062,1915,10,7,74.19901045757533,1.0,Y
IDCJAC0010,66062,1915,10,8,86.14544929974532,1.0,Y
IDCJAC0010,66062,1915,10,9,81.52434977349354,1.0,Y
IDCJAC0010,66062,1915,10,10,75.05559931643272,1.0,Y
IDCJAC0010,66062,1915,10,11,80.38954898876501,1.0,Y
IDCJAC0010,66062,1915,10,12,69.83900766843448,1.0,Y
IDCJAC0010,66062,1915,10,13,77.25130868822737,1.0,Y
IDCJAC0010,66062,1915,10,14,71.31038753698458,1.0,Y
IDCJAC0010,66062,1915,10,15,67.55703899686297,1.0,Y
IDCJAC0010,66062,1915,10,16,79.92268118764916,1.0,Y
IDCJAC0010,66062,1915,10,17,80.54295547593776,1.0,Y
IDCJAC0010,66062,1915,10,18,78.28606318105993,1.0,Y
IDCJAC0010,66062,1915,10,19,75.0851647971675,1.0,Y
IDCJAC0010,66062,1915,10,20,69.66820672576796,1.0,Y
IDCJAC0010,66062,1915,10,21,70.19326564641376,1.0,Y
IDCJAC0010,66062,1915,10,22,71.15360010130601,1.0,Y
IDCJAC0010,66062,1915,10,23,74.83163354137538,1.0,Y
IDCJAC0010,66062,1915,10,24,81.38089366802457,1.0,Y
IDCJAC0010,66062,1915,10,25,81.30202105539327,1.0,Y
IDCJAC0010,66062,1915,10,26,67.75716200193561,1.0,Y
IDCJAC0010,66062,1915,10,27,72.53383331641527,1.0,Y
IDCJAC0010,66062,1915,10,28,72.3991949021408,1.0,Y
IDCJAC0010,66062,1915,10,29,63.342084357493775,1.0,Y
IDCJAC0010,66062,1915,10,30,78.83060473474954,1.0,Y
IDCJAC0010,66062,1915,10,31,74.76920087840739,1.0,Y
IDCJAC0010,66062,1915,11,1,75.43428731684511,1.0,Y
IDCJAC0010,66062,1915,11,2,82.72935529187819,1.0,Y
IDCJAC0010,66062,1915,11,3,76.44154506642178,1.0,Y
IDCJAC0010,66062,1915,11,4,73.84634767516991,1.0,Y
IDCJAC0010,66062,1915,11,5,78.86038810502471,1.0,Y
IDCJAC0010,66062,1915,11,6,81.29435923287781,1.0,Y
IDCJAC0010,66062,1915,11,7,77.48233783024612,1.0,Y
IDCJAC0010,66062,1915,11,8,79.44594799349075,1.0,Y
IDCJAC0010,66062,1915,11,9,75.27216175128558,1.0,Y
IDCJAC0010,66062,1915,11,10,75.59071126820169,1.0,Y
IDCJAC0010,66062,1915,11,11,76.56510355149415,1.0,Y
IDCJAC0010,66062,1915,11,12,72.23439524783669,1.0,Y
IDCJAC0010,66062,1915,11,13,73.159691928152,1.0,Y
IDCJAC0010,66062,1915,11,14,82.88939820909236,1.0,Y
IDCJAC0010,66062,1915,11,15,86.0397804793116,1.0,Y
IDCJAC0010,66062,1915,11,16,83.9609895701909,1.0,Y
IDCJAC0010,66062,1915,11,17,69.38371321615726,1.0,Y
IDCJAC0010,66062,1915,11,18,68.90071232707514,1.0,Y
IDCJAC0010,66062,1915,11,19,70.0464528402742,1.0,Y
IDCJAC0010,66062,1915,11,20,76.6719372093974,1.0,Y
IDCJAC0010,66062,1915,11,21,61.956377038211684,1.0,Y
IDCJAC0010,66062,1915,11,22,73.0559921669025,1.0,Y
IDCJAC0010,66062,1915,11,23,83.03549644580556,1.0,Y
IDCJAC0010,66062,1915,11,24,80.91219415364453,1.0,Y
IDCJAC0010,66062,1915,11,25,73.45452674713246,1.0,Y
IDCJAC0010,66062,1915,11,26,73.8332227941468,1.0,Y
IDCJAC0010,66062,1915,11,27,78.83620853403453,1.0,Y
IDCJAC0010,66062,1915,11,28,80.67634377622099,1.0,Y
IDCJAC0010,66062,1915,11,29,73.3343136613012,1.0,Y
IDCJAC0010,66062,1915,11,30,74.82816989140281,1.0,Y
IDCJAC0010,66062,1915,12,1,73.16995135739988,1.0,Y
IDCJAC0010,66062,1915,12,2,69.34325279312394,1.0,Y
IDCJAC0010,66062,1915,12,3,74.90128125989092,1.0,Y
IDCJAC0010,66062,1915,12,4,74.52036229895619,1.0,Y
IDCJAC0010,66062,1915,12,5,69.69677942005673,1.0,Y
IDCJAC0010,66062,1915,12,6,79.23040468818864,1.0,Y
IDCJAC0010,66062,1915,12,7,78.41660339312945,1.0,Y
IDCJAC0010,66062,1915,12,8,79.47859850422539,1.0,Y
IDCJAC0010,66062,1915,12,9,72.15964822267816,1.0,Y
IDCJAC0010,66062,1915,12,10,66.08212160942676,1.0,Y
IDCJAC0010,66062,1915,12,11,78.33665564822824,1.0,Y
IDCJAC0010,66062,1915,12,12,72.67943642685144,1.0,Y
IDCJAC0010,66062,1915,12,13,71.5466593337715,1.0,Y
IDCJAC0010,66062,1915,12,14,69.71473462678279,1.0,Y
IDCJAC0010,66062,1915,12,15,74.62338735956423,1.0,Y
IDCJAC0010,66062,1915,12,16,83.88663648525237,1.0,Y
IDCJAC0010,66062,1915,12,17,73.47275239322242,1.0,Y
IDCJAC0010,66062,1915,12,18,70.55098477916533,1.0,Y
IDCJAC0010,66062,1915,12,19,79.25966700515013,1.0,Y
IDCJAC0010,66062,1915,12,20,76.86406139885642,1.0,Y
IDCJAC0010,66062,1915,12,21,65.40349316155896,1.0,Y
IDCJAC0010,66062,1915,12,22,79.31173159876643,1.0,Y
IDCJAC0010,66062,1915,12,23,86.642338842508,1.0,Y
IDCJAC0010,66062,1915,12,24,62.99732036285488,1.0,Y
IDCJAC0010,66062,1915,12,25,69.82146987988938,1.0,Y
IDCJAC0010,66062,1915,12,26,61.75736455674197,1.0,Y
IDCJAC0010,66062,1915,12,27,75.62347789629582,1.0,Y
IDCJAC0010,66062,1915,12,28,80.95193118305676,1.0,Y
IDCJAC0010,66062,1915,12,29,76.5275037489814,1.0,Y
IDCJAC0010,66062,1915,12,30,82.95997849056334,1.0,Y
IDCJAC0010,66062,1915,12,31,80.15275145165067,1.0,Y
IDCJAC0010,66062,1916,1,1,84.51073661751089,1.0,Y
IDCJAC0010,66062,1916,1,2,81.80105384053547,1.0,Y
IDCJAC0010,66062,1916,1,3,73.98528465695247,1.0,Y
IDCJAC0010,66062,1916,1,4,76.3336322811742,1.0,Y
IDCJAC0010,66062,1916,1,5,71.65661542259514,1.0,Y
IDCJAC0010,66062,1916,1,6,74.84671915565976,1.0,Y
IDCJAC0010,66062,1916,1,7,76.30915836009059,1.0,Y
IDCJAC0010,66062,1916,1,8,75.57546338232324,1.0,Y
IDCJAC0010,66062,1916,1,9,82.71126763151806,1.0,Y
IDCJAC0010,66062,1916,1,10,74.34915968746584,1.0,Y
IDCJAC0010,66062,1916,1,11,71.33956793221321,1.0,Y
IDCJAC0010,66062,1916,1,12,71.65194482548407,1.0,Y
IDCJAC0010,66062,1916,1,13,79.27550135811265,1.0,Y
IDCJAC0010,66062,1916,1,14,68.984307959555,1.0,Y
IDCJAC0010,66062,1916,1,15,74.99406914924542,1.0,Y
IDCJAC0010,66062,1916,1,16,82.6375012272771,1.0,Y
IDCJAC0010,66062,1916,1,17,77.46299222870415,1.0,Y
IDCJAC0010,66062,1916,1,18,75.62697305440622,1.0,Y
IDCJAC0010,66062,1916,1,19,75.82044798180785,1.0,Y
IDCJAC0010,66062,1916,1,20,70.85217703886414,1.0,Y
IDCJAC0010,66062,1916,1,21,71.71432644782729,1.0,Y
IDCJAC0010,66062,1916,1,22,75.02409163542711,1.0,Y
IDCJAC0010,66062,1916,1,23,77.35636515054647,1.0,Y
IDCJAC0010,66062,1916,1,24,80.74075005901055,1.0,Y
IDCJAC0010,66062,1916,1,25,76.46280308585717,1.0,Y
IDCJAC0010,66062,1916,1,26,82.76387087877124,1.0,Y
IDCJAC0010,66062,1916,1,27,84.02599007604763,1.0,Y
IDCJAC0010,66062,1916,1,28,79.97633606241102,1.0,Y
IDCJAC0010,66062,1916,1,29,82.12490704027942,1.0,Y
IDCJAC0010,66062,1916,1,30,71.04643239305953,1.0,Y
IDCJAC0010,66062,1916,1,31,70.25400532655969,1.0,Y
IDCJAC0010,66062,1916,2,1,78.58986688145083,1.0,Y
IDCJAC0010,66062,1916,2,2,69.29395094066476,1.0,Y
IDCJAC0010,66062,1916,2,3,74.54814077992033,1.0,Y
IDCJAC0010,66062,1916,2,4,79.85595952664869,1.0,Y
IDCJAC0010,66062,1916,2,5,83.06686462342603,1.0,Y
IDCJAC0010,66062,1916,2,6,74.72892174855967,1.0,Y
IDCJAC0010,66062,1916,2,7,72.75027852346155,1.0,Y
IDCJAC0010,66062,1916,2,8,77.60230810755792,1.0,Y
IDCJAC0010,66062,1916,2,9,70.63228278238056,1.0,Y
IDCJAC0010,66062,1916,2,10,75.13360675853286,1.0,Y
IDCJAC0010,66062,1916,2,11,75.9599997586186,1.0,Y
IDCJAC0010,66062,1916,2,12,75.86008003664602,1.0,Y
IDCJAC0010,66062,1916,2,13,76.44251736908942,1.0,Y
IDCJAC0010,66062,1916,2,14,71.8274257221393,1.0,Y
IDCJAC0010,66062,1916,2,15,72.36503503690791,1.0,Y
IDCJAC0010,66062,1916,2,16,72.2644186948369,1.0,Y
IDCJAC0010,66062,1916,2,17,67.89952830402471,1.0,Y
IDCJAC0010,66062,1916,2,18,77.70915160923053,1.0,Y
IDCJAC0010,66062,1916,2,19,80.47328725846002,1.0,Y
IDCJAC0010,66062,1916,2,20,79.98155041426767,1.0,Y
IDCJAC0010,66062,1916,2,21,74.68751569769623,1.0,Y
IDCJAC0010,66062,1916,2,22,71.94497380268056,1.0,Y
IDCJAC0010,66062,1916,2,23,79.72157321181345,1.0,Y
IDCJAC0010,66062,1916,2,24,79.19461511187276,1.0,Y
IDCJAC0010,66062,1916,2,25,77.08710321218147,1.0,Y
IDCJAC0010,66062,1916,2,26,84.72155626211637,1.0,Y
IDCJAC0010,66062,1916,2,27,75.86787239316469,1.0,Y
IDCJAC0010,66062,1916,2,28,74.71555008037555,1.0,Y
IDCJAC0010,66062,1916,2,29,74.000913344627,1.0,Y
IDCJAC0010,66062,1916,3,1,68.19561146759597,1.0,Y
IDCJAC0010,66062,1916,3,2,79.30669982071146,1.0,Y
IDCJAC0010,66062,1916,3,3,75.47257316421111,1.0,Y
IDCJAC0010,66062,1916,3,4,78.54965620678398,1.0,Y
IDCJAC0010,66062,1916,3,5,85.2093900104562,1.0,Y
IDCJAC0010,66062,1916,3,6,74.04624115047692,1.0,Y
IDCJAC0010,66062,1916,3,7,64.30995641604224,1.0,Y
IDCJAC0010,66062,1916,3,8,78.40535184755386,1.0,Y
IDCJAC0010,66062,1916,3,9,76.83429694946338,1.0,Y
IDCJAC0010,66062,1916,3,10,72.3377306201434,1.0,Y
IDCJAC0010,66062,1916,3,11,77.98633167810749,1.0,Y
IDCJAC0010,66062,1916,3,12,79.93048160052187,1.0,Y
IDCJAC0010,66062,1916,3,13,71.26695044894227,1.0,Y
IDCJAC0010,66062,1916,3,14,74.49334069298308,1.0,Y
IDCJAC0010,66062,1916,3,15,83.38376864924464,1.0,Y
IDCJAC0010,66062,1916,3,16,72.39188904385317,1.0,Y
IDCJAC0010,66062,1916,3,17,76.33334877706892,1.0,Y
IDCJAC0010,66062,1916,3,18,62.87794416978058,1.0,Y
IDCJAC0010,66062,1916,3,19,68.59077249459352,1.0,Y
IDCJAC0010,66062,1916,3,20,76.787587486664,1.0,Y
IDCJAC0010,66062,1916,3,21,82.13993904792801,1.0,Y
IDCJAC0010,66062,1916,3,22,69.189851589995,1.0,Y
IDCJAC0010,66062,1916,3,23,76.37282031030249,1.0,Y
IDCJAC0010,66062,1916,3,24,74.12141045473142,1.0,Y
IDCJAC0010,66062,1916,3,25,80.76544027496247,1.0,Y
IDCJAC0010,66062,1916,3,26,69.91098347338708,1.0,Y
IDCJAC0010,66062,1916,3,27,78.15038824183743,1.0,Y
IDCJAC0010,66062,1916,3,28,72.73154656501872,1.0,Y
IDCJAC0010,66062,1916,3,29,77.11519012413237,1.0,Y
IDCJAC0010,66062,1916,3,30,76.34465526154236,1.0,Y
IDCJAC0010,66062,1916,3,31,74.74110462928691,1.0,Y
IDCJAC0010,66062,1916,4,1,78.38905923134692,1.0,Y
IDCJAC0010,66062,1916,4,2,76.2182636715148,1.0,Y
IDCJAC0010,66062,1916,4,3,75.33596848961652,1.0,Y
IDCJAC0010,66062,1916,4,4,74.21791732988629,1.0,Y
IDCJAC0010,66062,1916,4,5,76.38799194872668,1.0,Y
IDCJAC0010,66062,1916,4,6,77.11021774073036,1.0,Y
IDCJAC0010,66062,1916,4,7,71.0542895995969,1.0,Y
IDCJAC0010,66062,1916,4,8,74.25264381041312,1.0,Y
IDCJAC0010,66062,1916,4,9,70.72407027684413,1.0,Y
IDCJAC0010,66062,1916,4,10,75.80077288609607,1.0,Y
IDCJAC0010,66062,1916,4,11,73.03833897572986,1.0,Y
IDCJAC0010,66062,1916,4,12,79.85391573990628,1.0,Y
IDCJAC0010,66062,1916,4,13,79.36363488878345,1.0,Y
IDCJAC0010,66062,1916,4,14,71.38625718217816,1.0,Y
IDCJAC0010,66062,1916,4,15,75.98846327300762,1.0,Y
IDCJAC0010,66062,1916,4,16,79.19258289624182,1.0,Y
IDCJAC0010,66062,1916,4,17,75.12345839917985,1.0,Y
IDCJAC0010,66062,1916,4,18,72.35891237597228,1.0,Y
IDCJAC0010,66062,1916,4,19,70.53798235977602,1.0,Y
IDCJAC0010,66062,1916,4,20,80.27133780789181,1.0,Y
IDCJAC0010,66062,1916,4,21,80.51356574142486,1.0,Y
IDCJAC0010,66062,1916,4,22,74.96026200562976,1.0,Y
IDCJAC0010,66062,1916,4,23,79.83068792263339,1.0,Y
IDCJAC0010,66062,1916,4,24,61.17394735057329,1.0,Y
IDCJAC0010,66062,1916,4,25,82.63777325354619,1.0,Y
IDCJAC0010,66062,1916,4,26,75.21527597361411,1.0,Y
IDCJAC0010,66062,1916,4,27,76.70888280399744,1.0,Y
IDCJAC0010,66062,1916,4,28,74.39741138167015,1.0,Y
IDCJAC0010,66062,1916,4,29,82.97853740933753,1.0,Y
IDCJAC0010,66062,1916,4,30,70.69634188022233,1.0,Y
IDCJAC0010,66062,1916,5,1,83.37230163303418,1.0,Y
IDCJAC0010,66062,1916,5,2,77.98135460472555,1.0,Y
IDCJAC0010,66062,1916,5,3,79.11332107959079,1.0,Y
IDCJAC0010,66062,1916,5,4,74.35397718335543,1.0,Y
IDCJAC0010,66062,1916,5,5,69.45890401051815,1.0,Y
IDCJAC0010,66062,1916,5,6,80.6525538276805,1.0,Y
IDCJAC0010,66062,1916,5,7,77.55704175594666,1.0,Y
IDCJAC0010,66062,1916,5,8,82.8081172915441,1.0,Y
IDCJAC0010,66062,1916,5,9,75.0311183989215,1.0,Y
IDCJAC0010,66062,1916,5,10,73.90384310550543,1.0,Y
IDCJAC0010,66062,1916,5,11,82.94044118320151,1.0,Y
IDCJAC0010,66062,1916,5,12,85.55947082248721,1.0,Y
IDCJAC0010,66062,1916,5,13,76.04673588182865,1.0,Y
IDCJAC0010,66062,1916,5,14,72.23621251571447,1.0,Y
IDCJAC0010,66062,1916,5,15,80.05265381394774,1.0,Y
IDCJAC0010,66062,1916,5,16,74.72989716914662,1.0,Y
IDCJAC0010,66062,1916,5,17,78.996314127004,1.0,Y
IDCJAC0010,66062,1916,5,18,74.70362012810624,1.0,Y
IDCJAC0010,66062,1916,5,19,83.82007009105907,1.0,Y
IDCJAC0010,66062,1916,5,20,72.50255247474651,1.0,Y
IDCJAC0010,66062,1916,5,21,78.4026483126098,1.0,Y
IDCJAC0010,66062,1916,5,22,73.55649014883939,1.0,Y
IDCJAC0010,66062,1916,5,23,74.59246719289615,1.0,Y
IDCJAC0010,66062,1916,5,24,73.93972172619712,1.0,Y
IDCJAC0010,66062,1916,5,25,79.69304033046707,1.0,Y
IDCJAC0010,66062,1916,5,26,80.59181557466935,1.0,Y
IDCJAC0010,66062,1916,5,27,78.78869414466186,1.0,Y
IDCJAC0010,66062,1916,5,28,75.46008266627365,1.0,Y
IDCJAC0010,66062,1916,5,29,76.70090015500796,1.0,Y
IDCJAC0010,66062,1916,5,30,80.48860784229713,1.0,Y
IDCJAC0010,66062,1916,5,31,80.64655793603802,1.0,Y
IDCJAC0010,66062,1916,6,1,62.548621843232326,1.0,Y
IDCJAC0010,66062,1916,6,2,74.63888914113652,1.0,Y
IDCJAC0010,66062,1916,6,3,74.87870604280258,1.0,Y
IDCJAC0010,66062,1916,6,4,79.34626282063081,1.0,Y
IDCJAC0010,66062,1916,6,5,75.66614591144626,1.0,Y
IDCJAC0010,66062,1916,6,6,79.59591690474643,1.0,Y
IDCJAC0010,66062,1916,6,7,70.60669614484723,1.0,Y
IDCJAC0010,66062,1916,6,8,77.3002725773039,1.0,Y
IDCJAC0010,66062,1916,6,9,80.50102826725247,1.0,Y
IDCJAC0010,66062,1916,6,10,68.62808565340926,1.0,Y
IDCJAC0010,66062,1916,6,11,88.56821734104452,1.0,Y
IDCJAC0010,66062,1916,6,12,81.9544296643326,1.0,Y
IDCJAC0010,66062,1916,6,13,76.00676651232821,1.0,Y
IDCJAC0010,66062,1916,6,14,71.85795946380615,1.0,Y
IDCJAC0010,66062,1916,6,15,75.12457424863148,1.0,Y
IDCJAC0010,66062,1916,6,16,76.4190117980567,1.0,Y
IDCJAC0010,66062,1916,6,17,78.20331278406024,1.0,Y
IDCJAC0010,66062,1916,6,18,83.50330424730015,1.0,Y
