Product code,Station number,Year,Month,Day,Minimum temperature (Degree F),Days of accumulation of minimum temperature,Quality
IDCJAC0011,66062,1918,6,26,63.50287629611924,1.0,Y
IDCJAC0011,66062,1918,6,27,61.45845740247917,1.0,Y
IDCJAC0011,66062,1918,6,28,58.28014883538894,1.0,Y
IDCJAC0011,66062,1918,6,29,58.27487731715806,1.0,Y
IDCJAC0011,66062,1918,6,30,54.6479498529646,1.0,Y
IDCJAC0011,66062,1918,7,1,65.79306153419658,1.0,Y
IDCJAC0011,66062,1918,7,2,63.63517279306846,1.0,Y
IDCJAC0011,66062,1918,7,3,54.70798847762424,1.0,Y
IDCJAC0011,66062,1918,7,4,60.25306127474529,1.0,Y
IDCJAC0011,66062,1918,7,5,56.4538641431287,1.0,Y
IDCJAC0011,66062,1918,7,6,53.62279762253846,1.0,Y
IDCJAC0011,66062,1918,7,7,67.77718618491367,1.0,Y
IDCJAC0011,66062,1918,7,8,58.23134705156412,1.0,Y
IDCJAC0011,66062,1918,7,9,55.79482168655583,1.0,Y
IDCJAC0011,66062,1918,7,10,54.04884886215079,1.0,Y
IDCJAC0011,66062,1918,7,11,58.792563325641346,1.0,Y
IDCJAC0011,66062,1918,7,12,49.39949730033939,1.0,Y
IDCJAC0011,66062,1918,7,13,59.238608496189826,1.0,Y
IDCJAC0011,66062,1918,7,14,66.05423712733678,1.0,Y
IDCJAC0011,66062,1918,7,15,64.63642784306674,1.0,Y
IDCJAC0011,66062,1918,7,16,62.40923534502838,1.0,Y
IDCJAC0011,66062,1918,7,17,72.0252046482756,1.0,Y
IDCJAC0011,66062,1918,7,18,61.28120615799204,1.0,Y
IDCJAC0011,66062,1918,7,19,55.44354276828947,1.0,Y
IDCJAC0011,66062,1918,7,20,64.17347949923969,1.0,Y
IDCJAC0011,66062,1918,7,21,60.67362201884563,1.0,Y
IDCJAC0011,66062,1918,7,22,60.19968791944984,1.0,Y
IDCJAC0011,66062,1918,7,23,61.478649477318264,1.0,Y
IDCJAC0011,66062,1918,7,24,58.01926763894091,1.0,Y
IDCJAC0011,66062,1918,7,25,69.34564561021688,1.0,Y
IDCJAC0011,66062,1918,7,26,51.85966886436827,1.0,Y
IDCJAC0011,66062,1918,7,27,64.08045716304113,1.0,Y
IDCJAC0011,66062,1918,7,28,60.665395626238464,1.0,Y
IDCJAC0011,66062,1918,7,29,62.276894316982315,1.0,Y
IDCJAC0011,66062,1918,7,30,58.09877515551212,1.0,Y
IDCJAC0011,66062,1918,7,31,67.56977409633353,1.0,Y
IDCJAC0011,66062,1918,8,1,64.42238831346214,1.0,Y
IDCJAC0011,66062,1918,8,2,56.149248498370575,1.0,Y
IDCJAC0011,66062,1918,8,3,65.59790340053591,1.0,Y
IDCJAC0011,66062,1918,8,4,61.50093957970703,1.0,Y
IDCJAC0011,66062,1918,8,5,57.08204407589372,1.0,Y
IDCJAC0011,66062,1918,8,6,51.537067314633035,1.0,Y
IDCJAC0011,66062,1918,8,7,63.84388193472814,1.0,Y
IDCJAC0011,66062,1918,8,8,56.379719852146344,1.0,Y
IDCJAC0011,66062,1918,8,9,62.633266803633845,1.0,Y
IDCJAC0011,66062,1918,8,10,67.30898178098533,1.0,Y
IDCJAC0011,66062,1918,8,11,55.94383256944751,1.0,Y
IDCJAC0011,66062,1918,8,12,66.72348365571196,1.0,Y
IDCJAC0011,66062,1918,8,13,54.25580848865317,1.0,Y
IDCJAC0011,66062,1918,8,14,67.41523364173449,1.0,Y
IDCJAC0011,66062,1918,8,15,69.10354294962184,1.0,Y
IDCJAC0011,66062,1918,8,16,64.49881101340755,1.0,Y
IDCJAC0011,66062,1918,8,17,62.192247537851344,1.0,Y
IDCJAC0011,66062,1918,8,18,64.45235202431365,1.0,Y
IDCJAC0011,66062,1918,8,19,58.3163356204839,1.0,Y
IDCJAC0011,66062,1918,8,20,53.36123045162883,1.0,Y
IDCJAC0011,66062,1918,8,21,56.30074444697912,1.0,Y
IDCJAC0011,66062,1918,8,22,71.44207310292441,1.0,Y
IDCJAC0011,66062,1918,8,23,54.177632973586135,1.0,Y
IDCJAC0011,66062,1918,8,24,64.79609182071773,1.0,Y
IDCJAC0011,66062,1918,8,25,59.44508763584036,1.0,Y
IDCJAC0011,66062,1918,8,26,58.21424004173602,1.0,Y
IDCJAC0011,66062,1918,8,27,68.44485344578449,1.0,Y
IDCJAC0011,66062,1918,8,28,60.46368561881724,1.0,Y
IDCJAC0011,66062,1918,8,29,64.66346935381637,1.0,Y
IDCJAC0011,66062,1918,8,30,71.99517634163573,1.0,Y
IDCJAC0011,66062,1918,8,31,58.95468640702994,1.0,Y
IDCJAC0011,66062,1918,9,1,62.36762164242143,1.0,Y
IDCJAC0011,66062,1918,9,2,63.52265725196438,1.0,Y
IDCJAC0011,66062,1918,9,3,58.38850274132762,1.0,Y
IDCJAC0011,66062,1918,9,4,62.460264905811044,1.0,Y
IDCJAC0011,66062,1918,9,5,65.63992214440354,1.0,Y
IDCJAC0011,66062,1918,9,6,63.912792584547795,1.0,Y
IDCJAC0011,66062,1918,9,7,60.58472540329697,1.0,Y
IDCJAC0011,66062,1918,9,8,45.58333277985296,1.0,Y
IDCJAC0011,66062,1918,9,9,52.769647350491965,1.0,Y
IDCJAC0011,66062,1918,9,10,69.17296203110809,1.0,Y
IDCJAC0011,66062,1918,9,11,55.22618485902561,1.0,Y
IDCJAC0011,66062,1918,9,12,65.83893481126053,1.0,Y
IDCJAC0011,66062,1918,9,13,53.86949077135885,1.0,Y
IDCJAC0011,66062,1918,9,14,55.18299761613709,1.0,Y
IDCJAC0011,66062,1918,9,15,63.40020482781703,1.0,Y
IDCJAC0011,66062,1918,9,16,67.77138474756686,1.0,Y
IDCJAC0011,66062,1918,9,17,63.253529926279796,1.0,Y
IDCJAC0011,66062,1918,9,18,61.78291939676949,1.0,Y
IDCJAC0011,66062,1918,9,19,53.19681765505554,1.0,Y
IDCJAC0011,66062,1918,9,20,49.36053085129657,1.0,Y
IDCJAC0011,66062,1918,9,21,57.837886678301615,1.0,Y
IDCJAC0011,66062,1918,9,22,60.77274048848826,1.0,Y
IDCJAC0011,66062,1918,9,23,59.74099349066168,1.0,Y
IDCJAC0011,66062,1918,9,24,71.0541629317149,1.0,Y
IDCJAC0011,66062,1918,9,25,52.28952161097461,1.0,Y
IDCJAC0011,66062,1918,9,26,58.47657608106198,1.0,Y
IDCJAC0011,66062,1918,9,27,68.35178255168357,1.0,Y
IDCJAC0011,66062,1918,9,28,63.25402045162238,1.0,Y
IDCJAC0011,66062,1918,9,29,54.52861129701542,1.0,Y
IDCJAC0011,66062,1918,9,30,48.92454713461445,1.0,Y
IDCJAC0011,66062,1918,10,1,58.035977315465054,1.0,Y
IDCJAC0011,66062,1918,10,2,54.94161966694306,1.0,Y
IDCJAC0011,66062,1918,10,3,57.77521738034463,1.0,Y
IDCJAC0011,66062,1918,10,4,71.43676625082699,1.0,Y
IDCJAC0011,66062,1918,10,5,54.93715582986488,1.0,Y
IDCJAC0011,66062,1918,10,6,56.76590968321268,1.0,Y
IDCJAC0011,66062,1918,10,7,64.56779520741846,1.0,Y
IDCJAC0011,66062,1918,10,8,61.471707617285425,1.0,Y
IDCJAC0011,66062,1918,10,9,67.49393540693058,1.0,Y
IDCJAC0011,66062,1918,10,10,64.09338443299315,1.0,Y
IDCJAC0011,66062,1918,10,11,56.549113295792516,1.0,Y
IDCJAC0011,66062,1918,10,12,62.573529434601724,1.0,Y
IDCJAC0011,66062,1918,10,13,60.58209320780787,1.0,Y
IDCJAC0011,66062,1918,10,14,51.1997047719692,1.0,Y
IDCJAC0011,66062,1918,10,15,70.81028975990671,1.0,Y
IDCJAC0011,66062,1918,10,16,54.69935968199225,1.0,Y
IDCJAC0011,66062,1918,10,17,59.4620504957714,1.0,Y
IDCJAC0011,66062,1918,10,18,57.640257163690265,1.0,Y
IDCJAC0011,66062,1918,10,19,60.583947117643575,1.0,Y
IDCJAC0011,66062,1918,10,20,60.965292287177505,1.0,Y
IDCJAC0011,66062,1918,10,21,62.892975465895915,1.0,Y
IDCJAC0011,66062,1918,10,22,57.62149476758329,1.0,Y
IDCJAC0011,66062,1918,10,23,65.41094328385418,1.0,Y
IDCJAC0011,66062,1918,10,24,56.6053221903158,1.0,Y
IDCJAC0011,66062,1918,10,25,57.341193513648875,1.0,Y
IDCJAC0011,66062,1918,10,26,51.39967608617033,1.0,Y
IDCJAC0011,66062,1918,10,27,61.14967609232575,1.0,Y
IDCJAC0011,66062,1918,10,28,67.59972390270046,1.0,Y
IDCJAC0011,66062,1918,10,29,58.75955597787447,1.0,Y
IDCJAC0011,66062,1918,10,30,68.82484997230026,1.0,Y
IDCJAC0011,66062,1918,10,31,54.548979524739536,1.0,Y
IDCJAC0011,66062,1918,11,1,53.21154732430349,1.0,Y
IDCJAC0011,66062,1918,11,2,66.9427348668094,1.0,Y
IDCJAC0011,66062,1918,11,3,59.154371480786864,1.0,Y
IDCJAC0011,66062,1918,11,4,55.128945147220804,1.0,Y
IDCJAC0011,66062,1918,11,5,61.31420716497987,1.0,Y
IDCJAC0011,66062,1918,11,6,61.66308602672077,1.0,Y
IDCJAC0011,66062,1918,11,7,64.72621046862278,1.0,Y
IDCJAC0011,66062,1918,11,8,58.345517741687004,1.0,Y
IDCJAC0011,66062,1918,11,9,53.219578402825796,1.0,Y
IDCJAC0011,66062,1918,11,10,58.632377221703855,1.0,Y
IDCJAC0011,66062,1918,11,11,59.90157612544171,1.0,Y
IDCJAC0011,66062,1918,11,12,65.63209140843557,1.0,Y
IDCJAC0011,66062,1918,11,13,52.45749583644253,1.0,Y
IDCJAC0011,66062,1918,11,14,58.117314486534674,1.0,Y
IDCJAC0011,66062,1918,11,15,61.46672122483132,1.0,Y
IDCJAC0011,66062,1918,11,16,67.72758682497819,1.0,Y
IDCJAC0011,66062,1918,11,17,56.65529522175628,1.0,Y
IDCJAC0011,66062,1918,11,18,55.932975232304614,1.0,Y
IDCJAC0011,66062,1918,11,19,63.32509019606515,1.0,Y
IDCJAC0011,66062,1918,11,20,48.614122300247374,1.0,Y
IDCJAC0011,66062,1918,11,21,57.16687155645621,1.0,Y
IDCJAC0011,66062,1918,11,22,62.95334736835601,1.0,Y
IDCJAC0011,66062,1918,11,23,61.76368292969489,1.0,Y
IDCJAC0011,66062,1918,11,24,61.01095400926407,1.0,Y
IDCJAC0011,66062,1918,11,25,51.79924476685471,1.0,Y
IDCJAC0011,66062,1918,11,26,53.62384455441631,1.0,Y
IDCJAC0011,66062,1918,11,27,66.71335412300107,1.0,Y
IDCJAC0011,66062,1918,11,28,59.52808908527658,1.0,Y
IDCJAC0011,66062,1918,11,29,58.907675994189596,1.0,Y
IDCJAC0011,66062,1918,11,30,56.05211835982058,1.0,Y
IDCJAC0011,66062,1918,12,1,60.092570862348516,1.0,Y
IDCJAC0011,66062,1918,12,2,57.558173110377034,1.0,Y
IDCJAC0011,66062,1918,12,3,64.28461909322952,1.0,Y
IDCJAC0011,66062,1918,12,4,54.73104261032724,1.0,Y
IDCJAC0011,66062,1918,12,5,64.17418510568012,1.0,Y
IDCJAC0011,66062,1918,12,6,68.2218125149592,1.0,Y
IDCJAC0011,66062,1918,12,7,63.08922343374488,1.0,Y
IDCJAC0011,66062,1918,12,8,53.829903367926605,1.0,Y
IDCJAC0011,66062,1918,12,9,64.10574320571051,1.0,Y
IDCJAC0011,66062,1918,12,10,57.55186683071555,1.0,Y
IDCJAC0011,66062,1918,12,11,57.38341618080767,1.0,Y
IDCJAC0011,66062,1918,12,12,60.67593237681382,1.0,Y
IDCJAC0011,66062,1918,12,13,58.76379504443187,1.0,Y
IDCJAC0011,66062,1918,12,14,57.67975436425473,1.0,Y
IDCJAC0011,66062,1918,12,15,63.429847819196354,1.0,Y
IDCJAC0011,66062,1918,12,16,60.5776395716782,1.0,Y
IDCJAC0011,66062,1918,12,17,50.44084701580348,1.0,Y
IDCJAC0011,66062,1918,12,18,65.11537118370453,1.0,Y
IDCJAC0011,66062,1918,12,19,65.99518255984815,1.0,Y
IDCJAC0011,66062,1918,12,20,63.007240168762465,1.0,Y
IDCJAC0011,66062,1918,12,21,63.30248620818829,1.0,Y
IDCJAC0011,66062,1918,12,22,58.88829706193928,1.0,Y
IDCJAC0011,66062,1918,12,23,54.01820492120575,1.0,Y
IDCJAC0011,66062,1918,12,24,60.88814188075723,1.0,Y
IDCJAC0011,66062,1918,12,25,67.7408144018479,1.0,Y
IDCJAC0011,66062,1918,12,26,61.363969362325285,1.0,Y
IDCJAC0011,66062,1918,12,27,68.3075815650636,1.0,Y
IDCJAC0011,66062,1918,12,28,68.54991542989094,1.0,Y
IDCJAC0011,66062,1918,12,29,59.81997994742444,1.0,Y
IDCJAC0011,66062,1918,12,30,57.681289643340286,1.0,Y
IDCJAC0011,66062,1918,12,31,57.85455177447776,1.0,Y
IDCJAC0011,66062,1919,1,1,59.36786076290328,1.0,Y
IDCJAC0011,66062,1919,1,2,55.1301922228226,1.0,Y
IDCJAC0011,66062,1919,1,3,62.784242054494456,1.0,Y
IDCJAC0011,66062,1919,1,4,64.78374747503099,1.0,Y
IDCJAC0011,66062,1919,1,5,50.747202812034054,1.0,Y
IDCJAC0011,66062,1919,1,6,68.92074210752469,1.0,Y
IDCJAC0011,66062,1919,1,7,57.35986715457362,1.0,Y
IDCJAC0011,66062,1919,1,8,58.523469982976195,1.0,Y
IDCJAC0011,66062,1919,1,9,61.53906743413295,1.0,Y
IDCJAC0011,66062,1919,1,10,55.80771434172979,1.0,Y
IDCJAC0011,66062,1919,1,11,57.04567936521368,1.0,Y
IDCJAC0011,66062,1919,1,12,55.84570774941705,1.0,Y
IDCJAC0011,66062,1919,1,13,59.99204898423689,1.0,Y
IDCJAC0011,66062,1919,1,14,57.092968709474164,1.0,Y
IDCJAC0011,66062,1919,1,15,61.88513417221968,1.0,Y
IDCJAC0011,66062,1919,1,16,53.42105125193324,1.0,Y
IDCJAC0011,66062,1919,1,17,62.22115604901389,1.0,Y
IDCJAC0011,66062,1919,1,18,54.36476990708324,1.0,Y
IDCJAC0011,66062,1919,1,19,65.05462188964077,1.0,Y
IDCJAC0011,66062,1919,1,20,64.0637594001925,1.0,Y
IDCJAC0011,66062,1919,1,21,49.30338403493355,1.0,Y
IDCJAC0011,66062,1919,1,22,64.2124649290559,1.0,Y
IDCJAC0011,66062,1919,1,23,46.9482421109726,1.0,Y
IDCJAC0011,66062,1919,1,24,54.141027110143575,1.0,Y
IDCJAC0011,66062,1919,1,25,65.16551126525796,1.0,Y
IDCJAC0011,66062,1919,1,26,57.29410652378761,1.0,Y
IDCJAC0011,66062,1919,1,27,67.8034248637837,1.0,Y
IDCJAC0011,66062,1919,1,28,63.539288021549496,1.0,Y
IDCJAC0011,66062,1919,1,29,57.85412793444447,1.0,Y
IDCJAC0011,66062,1919,1,30,57.132965919249436,1.0,Y
IDCJAC0011,66062,1919,1,31,67.51642128783539,1.0,Y
IDCJAC0011,66062,1919,2,1,57.60523534691808,1.0,Y
IDCJAC0011,66062,1919,2,2,50.69908797715159,1.0,Y
IDCJAC0011,66062,1919,2,3,55.358627548251405,1.0,Y
IDCJAC0011,66062,1919,2,4,60.61657356454384,1.0,Y
IDCJAC0011,66062,1919,2,5,56.07269392951751,1.0,Y
IDCJAC0011,66062,1919,2,6,71.95240774552813,1.0,Y
IDCJAC0011,66062,1919,2,7,56.7653151870316,1.0,Y
IDCJAC0011,66062,1919,2,8,56.879522319162604,1.0,Y
IDCJAC0011,66062,1919,2,9,55.073984012633844,1.0,Y
IDCJAC0011,66062,1919,2,10,64.4065703255855,1.0,Y
IDCJAC0011,66062,1919,2,11,58.60512474982899,1.0,Y
IDCJAC0011,66062,1919,2,12,64.06967762531514,1.0,Y
IDCJAC0011,66062,1919,2,13,65.77398021149399,1.0,Y
IDCJAC0011,66062,1919,2,14,61.81687630744208,1.0,Y
IDCJAC0011,66062,1919,2,15,61.54251646942968,1.0,Y
IDCJAC0011,66062,1919,2,16,53.997026170755795,1.0,Y
IDCJAC0011,66062,1919,2,17,52.42778870709352,1.0,Y
IDCJAC0011,66062,1919,2,18,52.51868450299601,1.0,Y
IDCJAC0011,66062,1919,2,19,60.36222654796232,1.0,Y
IDCJAC0011,66062,1919,2,20,71.52205218903426,1.0,Y
IDCJAC0011,66062,1919,2,21,57.1661869771826,1.0,Y
IDCJAC0011,66062,1919,2,22,65.124546482029,1.0,Y
IDCJAC0011,66062,1919,2,23,62.626435611251985,1.0,Y
IDCJAC0011,66062,1919,2,24,60.16922617989714,1.0,Y
IDCJAC0011,66062,1919,2,25,58.78405107291732,1.0,Y
IDCJAC0011,66062,1919,2,26,57.849117451818266,1.0,Y
IDCJAC0011,66062,1919,2,27,57.75663409886354,1.0,Y
IDCJAC0011,66062,1919,2,28,63.02686323485954,1.0,Y
IDCJAC0011,66062,1919,3,1,64.30255169505297,1.0,Y
IDCJAC0011,66062,1919,3,2,57.87996227796529,1.0,Y
IDCJAC0011,66062,1919,3,3,57.8113883206166,1.0,Y
IDCJAC0011,66062,1919,3,4,57.089165983885984,1.0,Y
IDCJAC0011,66062,1919,3,5,65.00077667442727,1.0,Y
IDCJAC0011,66062,1919,3,6,64.39628947455041,1.0,Y
IDCJAC0011,66062,1919,3,7,67.38209456922529,1.0,Y
IDCJAC0011,66062,1919,3,8,55.94115038972556,1.0,Y
IDCJAC0011,66062,1919,3,9,56.91152998325411,1.0,Y
IDCJAC0011,66062,1919,3,10,68.27206507837754,1.0,Y
IDCJAC0011,66062,1919,3,11,66.61968158091383,1.0,Y
IDCJAC0011,66062,1919,3,12,55.045864709874316,1.0,Y
IDCJAC0011,66062,1919,3,13,55.52623933539907,1.0,Y
IDCJAC0011,66062,1919,3,14,61.266402317798864,1.0,Y
IDCJAC0011,66062,1919,3,15,66.20903689516625,1.0,Y
IDCJAC0011,66062,1919,3,16,55.47901901104699,1.0,Y
IDCJAC0011,66062,1919,3,17,60.43432245274641,1.0,Y
IDCJAC0011,66062,1919,3,18,65.44594762157374,1.0,Y
IDCJAC0011,66062,1919,3,19,58.98556391337671,1.0,Y
IDCJAC0011,66062,1919,3,20,59.61824449572384,1.0,Y
IDCJAC0011,66062,1919,3,21,67.10688665315857,1.0,Y
IDCJAC0011,66062,1919,3,22,57.91142815629537,1.0,Y
IDCJAC0011,66062,1919,3,23,66.34013773342663,1.0,Y
IDCJAC0011,66062,1919,3,24,59.25187431799523,1.0,Y
IDCJAC0011,66062,1919,3,25,54.57285511147635,1.0,Y
IDCJAC0011,66062,1919,3,26,62.78348491754192,1.0,Y
IDCJAC0011,66062,1919,3,27,56.91813896834062,1.0,Y
IDCJAC0011,66062,1919,3,28,54.14531344391933,1.0,Y
IDCJAC0011,66062,1919,3,29,69.8237632655509,1.0,Y
IDCJAC0011,66062,1919,3,30,62.09656716096789,1.0,Y
IDCJAC0011,66062,1919,3,31,58.40516755615827,1.0,Y
IDCJAC0011,66062,1919,4,1,58.49627257419382,1.0,Y
IDCJAC0011,66062,1919,4,2,67.653662827785,1.0,Y
IDCJAC0011,66062,1919,4,3,68.02537197014003,1.0,Y
IDCJAC0011,66062,1919,4,4,57.27580684401284,1.0,Y
IDCJAC0011,66062,1919,4,5,61.32276398704985,1.0,Y
IDCJAC0011,66062,1919,4,6,58.16377449305528,1.0,Y
IDCJAC0011,66062,1919,4,7,63.8394867208358,1.0,Y
IDCJAC0011,66062,1919,4,8,58.23082353470795,1.0,Y
IDCJAC0011,66062,1919,4,9,50.33936305356478,1.0,Y
IDCJAC0011,66062,1919,4,10,54.843175339310044,1.0,Y
IDCJAC0011,66062,1919,4,11,65.2090732114009,1.0,Y
IDCJAC0011,66062,1919,4,12,56.40034440102127,1.0,Y
IDCJAC0011,66062,1919,4,13,63.926864284170705,1.0,Y
IDCJAC0011,66062,1919,4,14,61.85725011972387,1.0,Y
IDCJAC0011,66062,1919,4,15,56.43757173376529,1.0,Y
IDCJAC0011,66062,1919,4,16,59.22554202287356,1.0,Y
IDCJAC0011,66062,1919,4,17,56.87317997673269,1.0,Y
IDCJAC0011,66062,1919,4,18,58.098471785415065,1.0,Y
IDCJAC0011,66062,1919,4,19,51.07470565757172,1.0,Y
IDCJAC0011,66062,1919,4,20,59.42532081764591,1.0,Y
IDCJAC0011,66062,1919,4,21,57.106919607378906,1.0,Y
IDCJAC0011,66062,1919,4,22,60.38271548685186,1.0,Y
IDCJAC0011,66062,1919,4,23,62.63498572242066,1.0,Y
IDCJAC0011,66062,1919,4,24,63.10318480735861,1.0,Y
IDCJAC0011,66062,1919,4,25,57.16300826344873,1.0,Y
IDCJAC0011,66062,1919,4,26,56.77875256874067,1.0,Y
IDCJAC0011,66062,1919,4,27,59.24195765345157,1.0,Y
IDCJAC0011,66062,1919,4,28,65.4694625708694,1.0,Y
IDCJAC0011,66062,1919,4,29,57.42943587381199,1.0,Y
IDCJAC0011,66062,1919,4,30,56.578952734024604,1.0,Y
IDCJAC0011,66062,1919,5,1,54.49661859453625,1.0,Y
IDCJAC0011,66062,1919,5,2,62.537990920909934,1.0,Y
IDCJAC0011,66062,1919,5,3,58.543481379447336,1.0,Y
IDCJAC0011,66062,1919,5,4,54.97260597490444,1.0,Y
IDCJAC0011,66062,1919,5,5,56.015702665987426,1.0,Y
IDCJAC0011,66062,1919,5,6,63.345393639358356,1.0,Y
IDCJAC0011,66062,1919,5,7,60.71997771288219,1.0,Y
IDCJAC0011,66062,1919,5,8,56.65378764755733,1.0,Y
IDCJAC0011,66062,1919,5,9,62.87169947362944,1.0,Y
IDCJAC0011,66062,1919,5,10,65.17488109449101,1.0,Y
IDCJAC0011,66062,1919,5,11,63.280825033161285,1.0,Y
IDCJAC0011,66062,1919,5,12,61.03375127826586,1.0,Y
IDCJAC0011,66062,1919,5,13,68.38645777462543,1.0,Y
IDCJAC0011,66062,1919,5,14,66.62163718497659,1.0,Y
IDCJAC0011,66062,1919,5,15,60.31281978146073,1.0,Y
IDCJAC0011,66062,1919,5,16,65.046343495934,1.0,Y
IDCJAC0011,66062,1919,5,17,63.25616098089553,1.0,Y
IDCJAC0011,66062,1919,5,18,57.33149567984077,1.0,Y
IDCJAC0011,66062,1919,5,19,68.00239321869657,1.0,Y
IDCJAC0011,66062,1919,5,20,68.43621827986526,1.0,Y
IDCJAC0011,66062,1919,5,21,65.9891694950865,1.0,Y
IDCJAC0011,66062,1919,5,22,63.15160238401803,1.0,Y
IDCJAC0011,66062,1919,5,23,64.72829703352308,1.0,Y
IDCJAC0011,66062,1919,5,24,58.326172937620655,1.0,Y
IDCJAC0011,66062,1919,5,25,65.47794468716782,1.0,Y
IDCJAC0011,66062,1919,5,26,53.55068503994149,1.0,Y
IDCJAC0011,66062,1919,5,27,58.36980177907395,1.0,Y
IDCJAC0011,66062,1919,5,28,47.45997547643269,1.0,Y
IDCJAC0011,66062,1919,5,29,62.00095987372706,1.0,Y
IDCJAC0011,66062,1919,5,30,65.14836961351196,1.0,Y
IDCJAC0011,66062,1919,5,31,68.24592122578149,1.0,Y
IDCJAC0011,66062,1919,6,1,58.92470441676204,1.0,Y
IDCJAC0011,66062,1919,6,2,61.158794603106045,1.0,Y
IDCJAC0011,66062,1919,6,3,59.927980197739615,1.0,Y
IDCJAC0011,66062,1919,6,4,69.04274644981365,1.0,Y
IDCJAC0011,66062,1919,6,5,61.65922175689796,1.0,Y
IDCJAC0011,66062,1919,6,6,69.27234825733564,1.0,Y
IDCJAC0011,66062,1919,6,7,66.2249813568333,1.0,Y
IDCJAC0011,66062,1919,6,8,63.764696038245944,1.0,Y
IDCJAC0011,66062,1919,6,9,57.21651346554468,1.0,Y
IDCJAC0011,66062,1919,6,10,54.58171076341637,1.0,Y
IDCJAC0011,66062,1919,6,11,60.44574869102346,1.0,Y
IDCJAC0011,66062,1919,6,12,60.487021077436836,1.0,Y
IDCJAC0011,66062,1919,6,13,54.1814761763478,1.0,Y
IDCJAC0011,66062,1919,6,14,65.41268904895298,1.0,Y
IDCJAC0011,66062,1919,6,15,60.919168366991244,1.0,Y
IDCJAC0011,66062,1919,6,16,62.937082152316705,1.0,Y
IDCJAC0011,66062,1919,6,17,68.49377646308389,1.0,Y
IDCJAC0011,66062,1919,6,18,56.118435984461804,1.0,Y
IDCJAC0011,66062,1919,6,19,49.586001467629,1.0,Y
IDCJAC0011,66062,1919,6,20,57.0694903476178,1.0,Y
IDCJAC0011,66062,1919,6,21,68.64982894894572,1.0,Y
IDCJAC0011,66062,1919,6,22,60.04209277179939,1.0,Y
IDCJAC0011,66062,1919,6,23,59.0517730230513,1.0,Y
IDCJAC0011,66062,1919,6,24,57.41645423572986,1.0,Y
IDCJAC0011,66062,1919,6,25,59.96794819172434,1.0,Y
IDCJAC0011,66062,1919,6,26,57.14727354570541,1.0,Y
IDCJAC0011,66062,1919,6,27,57.54036986041534,1.0,Y
IDCJAC0011,66062,1919,6,28,65.23138017933542,1.0,Y
IDCJAC0011,66062,1919,6,29,72.95457205353121,1.0,Y
IDCJAC0011,66062,1919,6,30,55.787280303056576,1.0,Y
IDCJAC0011,66062,1919,7,1,57.31938075253033,1.0,Y
IDCJAC0011,66062,1919,7,2,57.21091957483101,1.0,Y
IDCJAC0011,66062,1919,7,3,67.95525973211845,1.0,Y
IDCJAC0011,66062,1919,7,4,63.79197708666305,1.0,Y
IDCJAC0011,66062,1919,7,5,58.714339226476724,1.0,Y
IDCJAC0011,66062,1919,7,6,57.48760305539365,1.0,Y
IDCJAC0011,66062,1919,7,7,67.8125717450596,1.0,Y
IDCJAC0011,66062,1919,7,8,60.20575529937387,1.0,Y
IDCJAC0011,66062,1919,7,9,59.804370251154765,1.0,Y
IDCJAC0011,66062,1919,7,10,49.197002908180814,1.0,Y
IDCJAC0011,66062,1919,7,11,63.97910261635593,1.0,Y
IDCJAC0011,66062,1919,7,12,59.9640851690126,1.0,Y
IDCJAC0011,66062,1919,7,13,60.53396635651281,1.0,Y
IDCJAC0011,66062,1919,7,14,60.51508096640231,1.0,Y
IDCJAC0011,66062,1919,7,15,64.70058080016126,1.0,Y
IDCJAC0011,66062,1919,7,16,48.83706436823462,1.0,Y
IDCJAC0011,66062,1919,7,17,54.01786532321554,1.0,Y
IDCJAC0011,66062,1919,7,18,69.7941318178031,1.0,Y
IDCJAC0011,66062,1919,7,19,53.86720811140939,1.0,Y
IDCJAC0011,66062,1919,7,20,56.18477675400101,1.0,Y
IDCJAC0011,66062,1919,7,21,66.25471907270516,1.0,Y
IDCJAC0011,66062,1919,7,22,60.251065735556836,1.0,Y
IDCJAC0011,66062,1919,7,23,60.29688883561722,1.0,Y
IDCJAC0011,66062,1919,7,24,67.95271465797107,1.0,Y
IDCJAC0011,66062,1919,7,25,57.12588195051665,1.0,Y
IDCJAC0011,66062,1919,7,26,57.31758632728712,1.0,Y
IDCJAC0011,66062,1919,7,27,63.802558623485055,1.0,Y
IDCJAC0011,66062,1919,7,28,60.79844663132774,1.0,Y
IDCJAC0011,66062,1919,7,29,65.14127125820589,1.0,Y
IDCJAC0011,66062,1919,7,30,56.77691654761478,1.0,Y
IDCJAC0011,66062,1919,7,31,60.99583659581395,1.0,Y
IDCJAC0011,66062,1919,8,1,59.63470374360786,1.0,Y
IDCJAC0011,66062,1919,8,2,58.04386877835959,1.0,Y
IDCJAC0011,66062,1919,8,3,53.58907703698841,1.0,Y
IDCJAC0011,66062,1919,8,4,57.89636145835864,1.0,Y
IDCJAC0011,66062,1919,8,5,57.30576496598511,1.0,Y
IDCJAC0011,66062,1919,8,6,66.26499304675998,1.0,Y
IDCJAC0011,66062,1919,8,7,62.836067150208535,1.0,Y
IDCJAC0011,66062,1919,8,8,62.22182039783671,1.0,Y
IDCJAC0011,66062,1919,8,9,59.089882419446624,1.0,Y
